DEVICE 1 at 28:FF:F1:57:C2:16:4:46
DEVICE 2 at 28:FF:B3:3D:C2:16:4:A7
1,2017-12-13,16:12:56,18.0,22.0
2,2017-12-13,16:13:06,18.0,22.0
3,2017-12-13,16:13:16,18.0,22.0
4,2017-12-13,16:13:26,18.0,22.0
5,2017-12-13,16:13:36,18.0,22.0
6,2017-12-13,16:13:47,18.0,22.0
7,2017-12-13,16:13:57,18.0,22.0
8,2017-12-13,16:14:07,18.0,22.0
9,2017-12-13,16:14:17,18.0,22.0
10,2017-12-13,16:14:27,18.0,22.0
11,2017-12-13,16:14:38,18.0,22.0
12,2017-12-13,16:14:48,18.0,22.0
13,2017-12-13,16:14:58,18.0,22.0
14,2017-12-13,16:15:08,18.0,22.0
15,2017-12-13,16:15:18,18.0,22.0
16,2017-12-13,16:15:29,18.0,22.0
17,2017-12-13,16:15:39,18.0,22.0
18,2017-12-13,16:15:49,18.0,22.0
19,2017-12-13,16:15:59,18.0,22.0
20,2017-12-13,16:16:09,18.0,22.0
21,2017-12-13,16:16:20,18.0,22.0
22,2017-12-13,16:16:30,18.0,22.0
23,2017-12-13,16:16:40,18.0,22.0
24,2017-12-13,16:16:50,18.0,22.0
25,2017-12-13,16:17:00,18.0,22.0
26,2017-12-13,16:17:11,18.0,22.0
27,2017-12-13,16:17:21,18.0,22.0
28,2017-12-13,16:17:31,18.0,22.0
29,2017-12-13,16:17:41,18.2,22.0
30,2017-12-13,16:17:51,18.2,22.0
31,2017-12-13,16:18:02,18.2,22.0
32,2017-12-13,16:18:12,18.2,22.0
33,2017-12-13,16:18:22,18.2,22.0
34,2017-12-13,16:18:32,18.2,22.0
35,2017-12-13,16:18:42,18.2,22.0
36,2017-12-13,16:18:53,18.2,22.0
37,2017-12-13,16:19:03,18.2,22.0
38,2017-12-13,16:19:13,18.2,22.0
39,2017-12-13,16:19:23,18.2,22.0
40,2017-12-13,16:19:33,18.2,22.0
41,2017-12-13,16:19:44,18.2,22.0
42,2017-12-13,16:19:54,18.2,22.0
43,2017-12-13,16:20:04,18.2,22.0
44,2017-12-13,16:20:14,18.5,22.0
45,2017-12-13,16:20:24,18.5,22.0
46,2017-12-13,16:20:34,18.5,22.0
